filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
camcourt1_1513715873937_0.png,2500482,"{}",1,0,"{""name"":""rect"",""x"":1275,""y"":884,""width"":26,""height"":27}","{}"
camcourt1_1513715873937_40.png,2492696,"{}",1,0,"{""name"":""rect"",""x"":1271,""y"":865,""width"":24,""height"":24}","{}"
camcourt1_1513716113873_0.png,2997613,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":760,""width"":21,""height"":23}","{}"
camcourt1_1513716113873_40.png,2997556,"{}",1,0,"{""name"":""rect"",""x"":892,""y"":742,""width"":21,""height"":21}","{}"
camcourt1_1513716134635_0.png,2961849,"{}",1,0,"{""name"":""rect"",""x"":686,""y"":323,""width"":18,""height"":17}","{}"
camcourt1_1513716134635_40.png,2972111,"{}",1,0,"{""name"":""rect"",""x"":677,""y"":325,""width"":18,""height"":18}","{}"
camcourt1_1513716153976_0.png,2483815,"{}",0,0,"{}","{}"
camcourt1_1513716153976_40.png,2476154,"{}",0,0,"{}","{}"
camcourt1_1513716713872_0.png,2489830,"{}",0,0,"{}","{}"
camcourt1_1513716713872_40.png,2491258,"{}",0,0,"{}","{}"
camcourt1_1513716993677_0.png,2457346,"{}",0,0,"{}","{}"
camcourt1_1513716993677_40.png,2459474,"{}",0,0,"{}","{}"
camcourt1_1513798527129_0.png,4343324,"{}",0,0,"{}","{}"
camcourt1_1513798527129_40.png,4340946,"{}",0,0,"{}","{}"
camcourt1_1513799926388_0.png,4475638,"{}",1,0,"{""name"":""rect"",""x"":653,""y"":781,""width"":28,""height"":27}","{}"
camcourt1_1513799926388_40.png,4469858,"{}",1,0,"{""name"":""rect"",""x"":670,""y"":775,""width"":28,""height"":29}","{}"
camcourt1_1513801606726_0.png,4401600,"{}",1,0,"{""name"":""rect"",""x"":1415,""y"":1061,""width"":32,""height"":32}","{}"
camcourt1_1513801606726_40.png,4401096,"{}",1,0,"{""name"":""rect"",""x"":1439,""y"":1064,""width"":32,""height"":32}","{}"
camcourt1_1513801886622_0.png,4379235,"{}",0,0,"{}","{}"
camcourt1_1513801886622_40.png,4380692,"{}",0,0,"{}","{}"
camcourt1_1513802446570_0.png,4452138,"{}",1,0,"{""name"":""rect"",""x"":1961,""y"":988,""width"":31,""height"":29}","{}"
camcourt1_1513802446570_40.png,4454535,"{}",1,0,"{""name"":""rect"",""x"":1961,""y"":985,""width"":33,""height"":32}","{}"
camcourt1_1513802726375_0.png,4419103,"{}",1,0,"{""name"":""rect"",""x"":1773,""y"":910,""width"":31,""height"":32}","{}"
camcourt1_1513802726375_40.png,4422941,"{}",1,0,"{""name"":""rect"",""x"":1783,""y"":912,""width"":31,""height"":31}","{}"
camcourt1_1513803006284_0.png,4381166,"{}",0,0,"{}","{}"
camcourt1_1513803006284_40.png,4384214,"{}",0,0,"{}","{}"
camcourt1_1525802098012_0.png,2996497,"{}",1,0,"{""name"":""rect"",""x"":674,""y"":466,""width"":19,""height"":19}","{}"
camcourt1_1525802098012_40.png,2999166,"{}",1,0,"{""name"":""rect"",""x"":661,""y"":464,""width"":19,""height"":21}","{}"
camcourt1_1525803218012_0.png,2925912,"{}",1,0,"{""name"":""rect"",""x"":552,""y"":430,""width"":22,""height"":22}","{}"
camcourt1_1525803218012_40.png,2930823,"{}",1,0,"{""name"":""rect"",""x"":543,""y"":418,""width"":23,""height"":23}","{}"
camcourt1_1525803497973_0.png,2934808,"{}",0,0,"{}","{}"
camcourt1_1525803497973_40.png,2936839,"{}",0,0,"{}","{}"
camcourt1_1525803777895_0.png,2944424,"{}",1,0,"{""name"":""rect"",""x"":521,""y"":363,""width"":21,""height"":21}","{}"
camcourt1_1525803777895_40.png,2948309,"{}",1,0,"{""name"":""rect"",""x"":512,""y"":376,""width"":22,""height"":22}","{}"
camcourt1_1525804057739_0.png,2932919,"{}",1,0,"{""name"":""rect"",""x"":1086,""y"":544,""width"":22,""height"":23}","{}"
camcourt1_1525804057739_40.png,2936584,"{}",1,0,"{""name"":""rect"",""x"":1088,""y"":535,""width"":20,""height"":21}","{}"
camcourt1_1525804337674_0.png,2921767,"{}",1,0,"{""name"":""rect"",""x"":1147,""y"":677,""width"":26,""height"":24}","{}"
camcourt1_1525804337674_40.png,2926454,"{}",1,0,"{""name"":""rect"",""x"":1133,""y"":678,""width"":25,""height"":26}","{}"
camcourt1_1525804897609_0.png,2941297,"{}",1,0,"{""name"":""rect"",""x"":418,""y"":512,""width"":24,""height"":23}","{}"
camcourt1_1525804897609_40.png,2945150,"{}",1,0,"{""name"":""rect"",""x"":415,""y"":512,""width"":22,""height"":23}","{}"
camcourt1_1525806017245_0.png,2937701,"{}",1,0,"{""name"":""rect"",""x"":846,""y"":455,""width"":19,""height"":19}","{}"
camcourt1_1525806017245_40.png,2935891,"{}",1,0,"{""name"":""rect"",""x"":846,""y"":460,""width"":20,""height"":18}","{}"
camcourt1_1525807977596_0.png,2924031,"{}",0,0,"{}","{}"
camcourt1_1525807977596_40.png,2926138,"{}",0,0,"{}","{}"
camcourt1_1526149123928_0.png,2982332,"{}",1,0,"{""name"":""rect"",""x"":349,""y"":547,""width"":20,""height"":21}","{}"
camcourt1_1526149123928_40.png,2981809,"{}",1,0,"{""name"":""rect"",""x"":311,""y"":572,""width"":23,""height"":22}","{}"
camcourt1_1526149403837_0.png,2994653,"{}",1,0,"{""name"":""rect"",""x"":1214,""y"":591,""width"":20,""height"":20}","{}"
camcourt1_1526149403837_40.png,2994645,"{}",1,0,"{""name"":""rect"",""x"":1223,""y"":613,""width"":21,""height"":22}","{}"
camcourt1_1526149683824_0.png,2988946,"{}",0,0,"{}","{}"
camcourt1_1526149683824_40.png,2987766,"{}",0,0,"{}","{}"
camcourt1_1526149963811_0.png,3025169,"{}",1,0,"{""name"":""rect"",""x"":671,""y"":489,""width"":20,""height"":18}","{}"
camcourt1_1526149963811_40.png,3024708,"{}",1,0,"{""name"":""rect"",""x"":671,""y"":487,""width"":20,""height"":21}","{}"
camcourt1_1526150523681_0.png,3015807,"{}",1,0,"{""name"":""rect"",""x"":613,""y"":495,""width"":22,""height"":21}","{}"
camcourt1_1526150523681_40.png,3015326,"{}",1,0,"{""name"":""rect"",""x"":618,""y"":505,""width"":20,""height"":22}","{}"
camcourt1_1526151923317_0.png,2978722,"{}",0,0,"{}","{}"
camcourt1_1526151923317_40.png,2978688,"{}",0,0,"{}","{}"
camcourt1_1526152203317_0.png,2994286,"{}",0,0,"{}","{}"
camcourt1_1526152203317_40.png,2990452,"{}",0,0,"{}","{}"
camcourt1_1526152483213_0.png,2992730,"{}",0,0,"{}","{}"
camcourt1_1526152483213_40.png,2991355,"{}",0,0,"{}","{}"
camcourt1_1526153043070_0.png,2992198,"{}",0,0,"{}","{}"
camcourt1_1526153043070_40.png,2990101,"{}",0,0,"{}","{}"
camcourt1_1526153322992_0.png,3024299,"{}",1,0,"{""name"":""rect"",""x"":536,""y"":438,""width"":18,""height"":18}","{}"
camcourt1_1526153322992_40.png,3023656,"{}",1,0,"{""name"":""rect"",""x"":531,""y"":441,""width"":18,""height"":18}","{}"
camcourt1_1526153602940_0.png,3036161,"{}",1,0,"{""name"":""rect"",""x"":530,""y"":338,""width"":20,""height"":20}","{}"
camcourt1_1526153602940_40.png,3039084,"{}",1,0,"{""name"":""rect"",""x"":529,""y"":344,""width"":19,""height"":18}","{}"
camcourt1_1526666678877_0.png,2472500,"{}",0,0,"{}","{}"
camcourt1_1526666678877_40.png,2470616,"{}",0,0,"{}","{}"
camcourt1_1526666958942_0.png,2487084,"{}",0,0,"{}","{}"
camcourt1_1526666958942_40.png,2485398,"{}",0,0,"{}","{}"
camcourt1_1526667239007_0.png,2512642,"{}",1,0,"{""name"":""rect"",""x"":1082,""y"":671,""width"":23,""height"":24}","{}"
camcourt1_1526667239007_40.png,2511823,"{}",1,0,"{""name"":""rect"",""x"":1093,""y"":689,""width"":22,""height"":21}","{}"
camcourt1_1526667799098_0.png,2510938,"{}",0,0,"{}","{}"
camcourt1_1526667799098_40.png,2514837,"{}",0,0,"{}","{}"
camcourt1_1526670039436_0.png,2503438,"{}",1,0,"{""name"":""rect"",""x"":1217,""y"":825,""width"":28,""height"":27}","{}"
camcourt1_1526670039436_40.png,2500173,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":820,""width"":29,""height"":28}","{}"
camcourt1_1526670319670_0.png,2505112,"{}",0,0,"{}","{}"
camcourt1_1526670319670_40.png,2496885,"{}",0,0,"{}","{}"
camcourt1_1526670599852_0.png,2496446,"{}",1,0,"{""name"":""rect"",""x"":793,""y"":502,""width"":21,""height"":21}","{}"
camcourt1_1526670599852_40.png,2492022,"{}",1,0,"{""name"":""rect"",""x"":802,""y"":481,""width"":23,""height"":22}","{}"
camcourt1_1526671719956_0.png,2491790,"{}",1,0,"{""name"":""rect"",""x"":1155,""y"":453,""width"":26,""height"":27}","{}"
camcourt1_1526671719956_40.png,2487867,"{}",1,0,"{""name"":""rect"",""x"":1127,""y"":441,""width"":27,""height"":25}","{}"
camcourt1_1526672000008_0.png,2468371,"{}",0,0,"{}","{}"
camcourt1_1526672000008_40.png,2470594,"{}",0,0,"{}","{}"
camcourt1_1529002174271_0.png,3029441,"{}",1,0,"{""name"":""rect"",""x"":646,""y"":303,""width"":19,""height"":17}","{}"
camcourt1_1529002174271_40.png,3029747,"{}",1,0,"{""name"":""rect"",""x"":634,""y"":316,""width"":20,""height"":17}","{}"
camcourt1_1529002454336_0.png,3038811,"{}",1,0,"{""name"":""rect"",""x"":1247,""y"":490,""width"":17,""height"":18}","{}"
camcourt1_1529002454336_40.png,3037533,"{}",1,0,"{""name"":""rect"",""x"":1237,""y"":497,""width"":17,""height"":17}","{}"
camcourt1_1529002734349_0.png,3022333,"{}",0,0,"{}","{}"
camcourt1_1529002734349_40.png,3022798,"{}",0,0,"{}","{}"
camcourt1_1529003014401_0.png,3033283,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":491,""width"":19,""height"":19}","{}"
camcourt1_1529003014401_40.png,3030031,"{}",1,0,"{""name"":""rect"",""x"":918,""y"":493,""width"":18,""height"":19}","{}"
camcourt1_1529005814531_0.png,3055894,"{}",1,0,"{""name"":""rect"",""x"":1145,""y"":749,""width"":28,""height"":25}","{}"
camcourt1_1529005814531_40.png,3052261,"{}",1,0,"{""name"":""rect"",""x"":1142,""y"":733,""width"":26,""height"":27}","{}"
camcourt1_1529006094505_0.png,3060585,"{}",1,0,"{""name"":""rect"",""x"":884,""y"":592,""width"":19,""height"":17}","{}"
camcourt1_1529006094505_40.png,3058605,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":580,""width"":20,""height"":20}","{}"
camcourt1_1529006654492_0.png,3057346,"{}",1,0,"{""name"":""rect"",""x"":613,""y"":540,""width"":19,""height"":18}","{}"
camcourt1_1529006654492_40.png,3056446,"{}",1,0,"{""name"":""rect"",""x"":614,""y"":536,""width"":19,""height"":19}","{}"
camcourt1_1529006934687_0.png,3036260,"{}",1,0,"{""name"":""rect"",""x"":1295,""y"":641,""width"":24,""height"":22}","{}"
camcourt1_1529006934687_40.png,3037336,"{}",1,0,"{""name"":""rect"",""x"":1293,""y"":643,""width"":21,""height"":19}","{}"
camcourt1_1529008334713_0.png,3041730,"{}",1,0,"{""name"":""rect"",""x"":1233,""y"":613,""width"":20,""height"":20}","{}"
camcourt1_1529008334713_40.png,3039958,"{}",1,0,"{""name"":""rect"",""x"":1219,""y"":624,""width"":24,""height"":21}","{}"
camcourt1_1529008894765_0.png,3066587,"{}",1,0,"{""name"":""rect"",""x"":797,""y"":560,""width"":21,""height"":20}","{}"
camcourt1_1529008894765_40.png,3065583,"{}",1,0,"{""name"":""rect"",""x"":800,""y"":557,""width"":22,""height"":19}","{}"
camcourt1_1579276969079_0.png,5748454,"{}",0,0,"{}","{}"
camcourt1_1579276969079_40.png,5748680,"{}",0,0,"{}","{}"
camcourt1_1579277169749_0.png,5781381,"{}",1,0,"{""name"":""rect"",""x"":672,""y"":684,""width"":31,""height"":27}","{}"
camcourt1_1579277169749_40.png,5782815,"{}",1,0,"{""name"":""rect"",""x"":672,""y"":685,""width"":31,""height"":28}","{}"
camcourt1_1579277370575_0.png,5773298,"{}",0,0,"{}","{}"
camcourt1_1579277370575_80.png,5772925,"{}",0,0,"{}","{}"
camcourt1_1579277772530_0.png,5859422,"{}",0,0,"{}","{}"
camcourt1_1579277772530_40.png,5863295,"{}",0,0,"{}","{}"
camcourt1_1579278575818_0.png,5846050,"{}",1,0,"{""name"":""rect"",""x"":2288,""y"":806,""width"":40,""height"":39}","{}"
camcourt1_1579278575818_40.png,5845720,"{}",1,0,"{""name"":""rect"",""x"":2299,""y"":817,""width"":37,""height"":37}","{}"
camcourt1_1579278776631_0.png,5900946,"{}",1,0,"{""name"":""rect"",""x"":709,""y"":440,""width"":29,""height"":29}","{}"
camcourt1_1579278776631_40.png,5902313,"{}",1,0,"{""name"":""rect"",""x"":716,""y"":444,""width"":29,""height"":28}","{}"
camcourt1_1579278977417_0.png,5834711,"{}",0,0,"{}","{}"
camcourt1_1579278977417_40.png,5834888,"{}",0,0,"{}","{}"
camcourt1_1579279178243_0.png,5808682,"{}",0,0,"{}","{}"
camcourt1_1579279178243_80.png,5808908,"{}",0,0,"{}","{}"
camcourt1_1579279379069_0.png,5818530,"{}",0,0,"{}","{}"
camcourt1_1579279379069_40.png,5829379,"{}",0,0,"{}","{}"
camcourt1_1579280383223_0.png,5787825,"{}",1,0,"{""name"":""rect"",""x"":2107,""y"":1075,""width"":39,""height"":38}","{}"
camcourt1_1579280383223_40.png,5788706,"{}",1,0,"{""name"":""rect"",""x"":2079,""y"":1057,""width"":35,""height"":33}","{}"
camcourt1_1579280784745_0.png,5903798,"{}",1,0,"{""name"":""rect"",""x"":1062,""y"":705,""width"":31,""height"":29}","{}"
camcourt1_1579280784745_40.png,5902303,"{}",1,0,"{""name"":""rect"",""x"":1081,""y"":721,""width"":28,""height"":25}","{}"
camcourt1_1579280985585_0.png,5878955,"{}",1,0,"{""name"":""rect"",""x"":733,""y"":559,""width"":27,""height"":24}","{}"
camcourt1_1579280985585_40.png,5880434,"{}",1,0,"{""name"":""rect"",""x"":737,""y"":561,""width"":28,""height"":25}","{}"
camcourt1_1579281186319_0.png,5853906,"{}",1,0,"{""name"":""rect"",""x"":542,""y"":652,""width"":27,""height"":25}","{}"
camcourt1_1579281186319_40.png,5854858,"{}",1,0,"{""name"":""rect"",""x"":541,""y"":652,""width"":27,""height"":27}","{}"
camcourt1_1579281588026_0.png,5865264,"{}",0,0,"{}","{}"
camcourt1_1579281588026_40.png,5866128,"{}",0,0,"{}","{}"
camcourt1_1579281989561_0.png,5890763,"{}",1,0,"{""name"":""rect"",""x"":1568,""y"":494,""width"":25,""height"":25}","{}"
camcourt1_1579281989561_40.png,5890433,"{}",1,0,"{""name"":""rect"",""x"":1580,""y"":489,""width"":25,""height"":24}","{}"
camcourt1_1579282792524_0.png,5854236,"{}",0,0,"{}","{}"
camcourt1_1579282792524_40.png,5854684,"{}",0,0,"{}","{}"
camcourt1_1579282993271_0.png,5880042,"{}",1,0,"{""name"":""rect"",""x"":647,""y"":355,""width"":29,""height"":29}","{}"
camcourt1_1579282993271_40.png,5881195,"{}",1,0,"{""name"":""rect"",""x"":656,""y"":348,""width"":31,""height"":27}","{}"
camcourt1_1579287971436_0.png,5334844,"{}",0,0,"{}","{}"
camcourt1_1579287971436_40.png,5335335,"{}",0,0,"{}","{}"
camcourt1_1579288172274_0.png,5416059,"{}",0,0,"{}","{}"
camcourt1_1579288172274_40.png,5415753,"{}",0,0,"{}","{}"
camcourt1_1579288373034_0.png,5347790,"{}",0,0,"{}","{}"
camcourt1_1579288373034_40.png,5346154,"{}",0,0,"{}","{}"
camcourt1_1579288573807_0.png,5358378,"{}",0,0,"{}","{}"
camcourt1_1579288573807_40.png,5356574,"{}",0,0,"{}","{}"
camcourt1_1579289176233_0.png,5245259,"{}",0,0,"{}","{}"
camcourt1_1579289176233_40.png,5243329,"{}",0,0,"{}","{}"
camcourt1_1579289376955_0.png,5353989,"{}",1,0,"{""name"":""rect"",""x"":835,""y"":723,""width"":29,""height"":28}","{}"
camcourt1_1579289376955_40.png,5353395,"{}",1,0,"{""name"":""rect"",""x"":854,""y"":726,""width"":30,""height"":27}","{}"
camcourt1_1579289577755_0.png,5262964,"{}",1,0,"{""name"":""rect"",""x"":1295,""y"":1097,""width"":37,""height"":37}","{}"
camcourt1_1579289577755_40.png,5263549,"{}",1,0,"{""name"":""rect"",""x"":1297,""y"":1084,""width"":39,""height"":37}","{}"
camcourt1_1579289778648_0.png,5233908,"{}",0,0,"{}","{}"
camcourt1_1579289778648_40.png,5231420,"{}",0,0,"{}","{}"
camcourt1_1579290983120_0.png,5371092,"{}",0,0,"{}","{}"
camcourt1_1579290983120_40.png,5372065,"{}",0,0,"{}","{}"
camcourt1_1579291183842_0.png,5247491,"{}",0,0,"{}","{}"
camcourt1_1579291183842_40.png,5246012,"{}",0,0,"{}","{}"
camcourt1_1579291987262_0.png,5417871,"{}",1,0,"{""name"":""rect"",""x"":1683,""y"":626,""width"":30,""height"":29}","{}"
camcourt1_1579291987262_40.png,5415938,"{}",1,0,"{""name"":""rect"",""x"":1684,""y"":621,""width"":31,""height"":28}","{}"
camcourt1_1579292188102_0.png,5406217,"{}",1,0,"{""name"":""rect"",""x"":1172,""y"":648,""width"":32,""height"":31}","{}"
camcourt1_1579292188102_40.png,5407587,"{}",1,0,"{""name"":""rect"",""x"":1175,""y"":645,""width"":29,""height"":28}","{}"
camcourt1_1579292388888_0.png,5349404,"{}",0,0,"{}","{}"
camcourt1_1579292388888_80.png,5350280,"{}",0,0,"{}","{}"
camcourt1_1579292790437_0.png,5373828,"{}",0,0,"{}","{}"
camcourt1_1579292790437_40.png,5377008,"{}",0,0,"{}","{}"
camcourt1_1579966351940_0.png,5441299,"{}",0,0,"{}","{}"
camcourt1_1579966351940_40.png,5447337,"{}",0,0,"{}","{}"
camcourt1_1579966552739_0.png,5432229,"{}",0,0,"{}","{}"
camcourt1_1579966552739_40.png,5429315,"{}",0,0,"{}","{}"
camcourt1_1579966753552_0.png,5562945,"{}",1,0,"{""name"":""rect"",""x"":1473,""y"":967,""width"":32,""height"":35}","{}"
camcourt1_1579966753552_40.png,5564622,"{}",1,0,"{""name"":""rect"",""x"":1474,""y"":948,""width"":35,""height"":36}","{}"
camcourt1_1579966954351_0.png,5575721,"{}",1,0,"{""name"":""rect"",""x"":641,""y"":735,""width"":26,""height"":26}","{}"
camcourt1_1579966954351_40.png,5578666,"{}",1,0,"{""name"":""rect"",""x"":629,""y"":725,""width"":28,""height"":26}","{}"
camcourt1_1579968159358_0.png,5578207,"{}",0,0,"{}","{}"
camcourt1_1579968159358_40.png,5577661,"{}",0,0,"{}","{}"
camcourt1_1579968360029_0.png,5697626,"{}",0,0,"{}","{}"
camcourt1_1579968360029_40.png,5695129,"{}",0,0,"{}","{}"
camcourt1_1579969966338_0.png,5747878,"{}",0,0,"{}","{}"
camcourt1_1579969966338_40.png,5752928,"{}",0,0,"{}","{}"
camcourt1_1579970367910_0.png,5791829,"{}",1,0,"{""name"":""rect"",""x"":2108,""y"":881,""width"":43,""height"":42}","{}"
camcourt1_1579970367910_40.png,5792068,"{}",1,0,"{""name"":""rect"",""x"":2190,""y"":910,""width"":43,""height"":40}","{}"
camcourt1_1579970568749_0.png,5750439,"{}",0,0,"{}","{}"
camcourt1_1579970568749_40.png,5751042,"{}",0,0,"{}","{}"
camcourt1_1579970970255_0.png,5843600,"{}",1,0,"{""name"":""rect"",""x"":558,""y"":957,""width"":39,""height"":35}","{}"
camcourt1_1579970970255_40.png,5840058,"{}",1,0,"{""name"":""rect"",""x"":578,""y"":977,""width"":39,""height"":37}","{}"
camcourt1_1579971171108_0.png,5754142,"{}",0,0,"{}","{}"
camcourt1_1579971171108_40.png,5753443,"{}",0,0,"{}","{}"
camcourt1_1579971572722_0.png,5743468,"{}",0,0,"{}","{}"
camcourt1_1579971572722_40.png,5745447,"{}",0,0,"{}","{}"
camcourt1_1579972174966_0.png,5761996,"{}",0,0,"{}","{}"
camcourt1_1579972174966_40.png,5763551,"{}",0,0,"{}","{}"
camcourt1_1579978969611_0.png,5413478,"{}",0,0,"{}","{}"
camcourt1_1579978969611_40.png,5414321,"{}",0,0,"{}","{}"
camcourt1_1579979772745_0.png,5487851,"{}",1,0,"{""name"":""rect"",""x"":962,""y"":714,""width"":25,""height"":24}","{}"
camcourt1_1579979772745_40.png,5489540,"{}",1,0,"{""name"":""rect"",""x"":965,""y"":706,""width"":27,""height"":27}","{}"
camcourt1_1579980174214_0.png,5475294,"{}",1,0,"{""name"":""rect"",""x"":807,""y"":532,""width"":25,""height"":24}","{}"
camcourt1_1579980174214_40.png,5475308,"{}",1,0,"{""name"":""rect"",""x"":833,""y"":522,""width"":22,""height"":21}","{}"
camcourt1_1579980575697_0.png,5422926,"{}",0,0,"{}","{}"
camcourt1_1579980575697_40.png,5421720,"{}",0,0,"{}","{}"
camcourt1_1579980776484_0.png,5409963,"{}",0,0,"{}","{}"
camcourt1_1579980776484_40.png,5410069,"{}",0,0,"{}","{}"
camcourt1_1579980977179_0.png,5480169,"{}",1,0,"{""name"":""rect"",""x"":1186,""y"":695,""width"":28,""height"":27}","{}"
camcourt1_1579980977179_40.png,5479595,"{}",1,0,"{""name"":""rect"",""x"":1187,""y"":694,""width"":29,""height"":27}","{}"
camcourt1_1579981177968_0.png,5399299,"{}",0,0,"{}","{}"
camcourt1_1579981177968_40.png,5404084,"{}",0,0,"{}","{}"
camcourt1_1579982181393_0.png,5437940,"{}",1,0,"{""name"":""rect"",""x"":1548,""y"":750,""width"":35,""height"":37}","{}"
camcourt1_1579982181393_40.png,5438462,"{}",1,0,"{""name"":""rect"",""x"":1520,""y"":768,""width"":37,""height"":36}","{}"
camcourt1_1579982382128_0.png,5441308,"{}",1,0,"{""name"":""rect"",""x"":896,""y"":611,""width"":31,""height"":29}","{}"
camcourt1_1579982382128_40.png,5442452,"{}",1,0,"{""name"":""rect"",""x"":896,""y"":614,""width"":29,""height"":28}","{}"
camcourt1_1579983386375_0.png,5378348,"{}",1,0,"{""name"":""rect"",""x"":1302,""y"":598,""width"":24,""height"":25}","{}"
camcourt1_1579983386375_80.png,5371010,"{}",1,0,"{""name"":""rect"",""x"":1329,""y"":586,""width"":24,""height"":24}","{}"
camcourt1_1579983787936_0.png,5379191,"{}",1,0,"{""name"":""rect"",""x"":795,""y"":463,""width"":31,""height"":28}","{}"
camcourt1_1579983787936_40.png,5378824,"{}",1,0,"{""name"":""rect"",""x"":805,""y"":474,""width"":28,""height"":25}","{}"
camcourt1_1579984390049_0.png,5381511,"{}",0,0,"{}","{}"
camcourt1_1579984390049_40.png,5382426,"{}",0,0,"{}","{}"
camcourt1_1581175947869_0.png,5166546,"{}",1,0,"{""name"":""rect"",""x"":1867,""y"":613,""width"":28,""height"":28}","{}"
camcourt1_1581175947869_40.png,5164332,"{}",1,0,"{""name"":""rect"",""x"":1883,""y"":598,""width"":29,""height"":29}","{}"
camcourt1_1581176148630_0.png,5170787,"{}",1,0,"{""name"":""rect"",""x"":546,""y"":561,""width"":30,""height"":29}","{}"
camcourt1_1581176148630_40.png,5171876,"{}",1,0,"{""name"":""rect"",""x"":534,""y"":580,""width"":32,""height"":30}","{}"
camcourt1_1581176550241_0.png,5258754,"{}",0,0,"{}","{}"
camcourt1_1581176550241_40.png,5258995,"{}",0,0,"{}","{}"
camcourt1_1581176751133_0.png,5345585,"{}",1,0,"{""name"":""rect"",""x"":1184,""y"":518,""width"":28,""height"":27}","{}"
camcourt1_1581176751133_40.png,5346415,"{}",1,0,"{""name"":""rect"",""x"":1170,""y"":496,""width"":31,""height"":30}","{}"
camcourt1_1581176951919_0.png,5381751,"{}",1,0,"{""name"":""rect"",""x"":693,""y"":803,""width"":32,""height"":29}","{}"
camcourt1_1581176951919_40.png,5382017,"{}",1,0,"{""name"":""rect"",""x"":694,""y"":803,""width"":32,""height"":27}","{}"
camcourt1_1581177955694_0.png,5396760,"{}",1,0,"{""name"":""rect"",""x"":1685,""y"":584,""width"":26,""height"":27}","{}"
camcourt1_1581177955694_40.png,5395425,"{}",1,0,"{""name"":""rect"",""x"":1690,""y"":572,""width"":28,""height"":27}","{}"
camcourt1_1581178357283_0.png,5466430,"{}",1,0,"{""name"":""rect"",""x"":876,""y"":337,""width"":32,""height"":29}","{}"
camcourt1_1581178357283_40.png,5461647,"{}",1,0,"{""name"":""rect"",""x"":863,""y"":338,""width"":31,""height"":28}","{}"
camcourt1_1581179361401_0.png,5580913,"{}",1,0,"{""name"":""rect"",""x"":885,""y"":621,""width"":27,""height"":28}","{}"
camcourt1_1581179361401_40.png,5580481,"{}",1,0,"{""name"":""rect"",""x"":884,""y"":620,""width"":29,""height"":27}","{}"
camcourt1_1581179562227_0.png,5599752,"{}",1,0,"{""name"":""rect"",""x"":834,""y"":635,""width"":29,""height"":27}","{}"
camcourt1_1581179562227_40.png,5600920,"{}",1,0,"{""name"":""rect"",""x"":834,""y"":646,""width"":30,""height"":27}","{}"
camcourt1_1581179963839_0.png,5727935,"{}",1,0,"{""name"":""rect"",""x"":805,""y"":577,""width"":26,""height"":26}","{}"
camcourt1_1581179963839_80.png,5726465,"{}",1,0,"{""name"":""rect"",""x"":805,""y"":578,""width"":26,""height"":25}","{}"
camcourt1_1581180365529_0.png,5708019,"{}",1,0,"{""name"":""rect"",""x"":806,""y"":612,""width"":28,""height"":26}","{}"
camcourt1_1581180365529_80.png,5706179,"{}",1,0,"{""name"":""rect"",""x"":803,""y"":611,""width"":28,""height"":25}","{}"
camcourt1_1581180566460_0.png,5741081,"{}",0,0,"{}","{}"
camcourt1_1581180566460_40.png,5743416,"{}",0,0,"{}","{}"
camcourt1_1581180767338_0.png,5721762,"{}",0,0,"{}","{}"
camcourt1_1581180767338_40.png,5723955,"{}",0,0,"{}","{}"
camcourt1_1581180968203_0.png,5729777,"{}",0,0,"{}","{}"
camcourt1_1581180968203_40.png,5728510,"{}",0,0,"{}","{}"
camcourt1_1581181369698_0.png,5900505,"{}",1,0,"{""name"":""rect"",""x"":740,""y"":442,""width"":29,""height"":29}","{}"
camcourt1_1581181369698_40.png,5900630,"{}",1,0,"{""name"":""rect"",""x"":745,""y"":456,""width"":30,""height"":29}","{}"
camcourt1_1581188750617_0.png,5411505,"{}",1,0,"{""name"":""rect"",""x"":1175,""y"":337,""width"":22,""height"":21}","{}"
camcourt1_1581188750617_40.png,5411329,"{}",1,0,"{""name"":""rect"",""x"":1200,""y"":341,""width"":20,""height"":18}","{}"
camcourt1_1581189152230_0.png,5432946,"{}",1,0,"{""name"":""rect"",""x"":781,""y"":466,""width"":27,""height"":27}","{}"
camcourt1_1581189152230_40.png,5434560,"{}",1,0,"{""name"":""rect"",""x"":785,""y"":472,""width"":27,""height"":26}","{}"
camcourt1_1581189955393_0.png,5446678,"{}",1,0,"{""name"":""rect"",""x"":1516,""y"":585,""width"":30,""height"":30}","{}"
camcourt1_1581189955393_40.png,5449185,"{}",1,0,"{""name"":""rect"",""x"":1527,""y"":577,""width"":31,""height"":30}","{}"
camcourt1_1581190958975_0.png,5346270,"{}",0,0,"{}","{}"
camcourt1_1581190958975_40.png,5347304,"{}",0,0,"{}","{}"
camcourt1_1581192363805_0.png,5419980,"{}",1,0,"{""name"":""rect"",""x"":1779,""y"":622,""width"":29,""height"":29}","{}"
camcourt1_1581192363805_40.png,5421844,"{}",1,0,"{""name"":""rect"",""x"":1779,""y"":652,""width"":31,""height"":31}","{}"
camcourt1_1581194371214_0.png,5309695,"{}",0,0,"{}","{}"
