filename,bounding_boxes,num_missing
camcourt2_1513714174128_0.png,"[[0.729371921182266, 0.3772285251215559, 0.017857142857142856, 0.08022690437601297]]",0
camcourt1_1513714454258_0.png,"[[0.8146551724137931, 0.46961102106969205, 0.038177339901477834, 0.11750405186385737], [0.8263546798029556, 0.5085089141004863, 0.034482758620689655, 0.11102106969205834], [0.6991995073891626, 0.43557536466774716, 0.033866995073891626, 0.1012965964343598], [0.5538793103448276, 0.4627228525121556, 0.042487684729064036, 0.11345218800648298], [0.6548645320197044, 0.5437601296596435, 0.04495073891625616, 0.14424635332252836], [0.8580665024630542, 0.44165316045380876, 0.046182266009852216, 0.1053484602917342], [0.7330665024630542, 0.576580226904376, 0.05110837438423645, 0.15640194489465153], [0.583743842364532, 0.47366288492706643, 0.03694581280788178, 0.12236628849270664], [0.1687192118226601, 0.47568881685575365, 0.034482758620689655, 0.10048622366288493], [0.5227832512315271, 0.37439222042139386, 0.02832512315270936, 0.0713128038897893], [0.9830665024630542, 0.47244732576985415, 0.033866995073891626, 0.11831442463533225], [0.6801108374384236, 0.373581847649919, 0.020320197044334975, 0.08427876823338736]]",0
camcourt2_1513714454258_0.png,"[[0.9861453201970444, 0.4821717990275527, 0.02770935960591133, 0.0940032414910859], [0.9818349753694581, 0.5158022690437601, 0.03263546798029557, 0.12236628849270664], [0.9522783251231527, 0.440032414910859, 0.049876847290640396, 0.11345218800648298], [0.5843596059113301, 0.6705834683954619, 0.04310344827586207, 0.16450567260940033]]",0
camcourt1_1513714734349_0.png,"[[0.7182881773399015, 0.3796596434359806, 0.020320197044334975, 0.08995137763371151]]",0
camcourt2_1513714734349_0.png,"[[0.29710591133004927, 0.5218800648298217, 0.04002463054187192, 0.1166936790923825], [0.49045566502463056, 0.49716369529983795, 0.062192118226600986, 0.11588330632090761], [0.6083743842364532, 0.4339546191247974, 0.03571428571428571, 0.09157212317666126], [0.5320197044334976, 0.423419773095624, 0.03201970443349754, 0.1012965964343598], [0.4802955665024631, 0.39910858995137766, 0.03571428571428571, 0.08833063209076175], [0.6397783251231527, 0.37439222042139386, 0.02832512315270936, 0.07455429497568881], [0.5286330049261084, 0.5457860615883307, 0.04741379310344827, 0.13371150729335493], [0.1893472906403941, 0.5595623987034035, 0.03879310344827586, 0.12884927066450566], [0.7133620689655172, 0.4258508914100486, 0.03879310344827586, 0.09319286871961102], [0.666871921182266, 0.4226094003241491, 0.0332512315270936, 0.10291734197730956], [0.5267857142857143, 0.36709886547811993, 0.025246305418719212, 0.07779578606158834], [0.20135467980295566, 0.46434359805510533, 0.02586206896551724, 0.09562398703403566], [0.6397783251231527, 0.6256077795786061, 0.034482758620689655, 0.15721231766612642], [0.5015394088669951, 0.36223662884927066, 0.01539408866995074, 0.0713128038897893]]",0
camcourt1_1513715574505_0.png,"[[0.6758004926108374, 0.3752025931928687, 0.017857142857142856, 0.08589951377633712]]",0
camcourt2_1513715574505_0.png,"[[0.20782019704433496, 0.546191247974068, 0.049876847290640396, 0.13290113452188007], [0.6785714285714286, 0.6333063209076175, 0.03694581280788178, 0.1612641815235008], [0.2309113300492611, 0.45178282009724474, 0.02832512315270936, 0.09157212317666126], [0.6502463054187192, 0.37439222042139386, 0.019704433497536946, 0.07617504051863858], [0.6317733990147784, 0.4072123176661264, 0.02832512315270936, 0.07698541329011345], [0.6305418719211823, 0.473257698541329, 0.03940886699507389, 0.10372771474878444], [0.5655788177339901, 0.4590761750405186, 0.0437192118226601, 0.1239870340356564], [0.33866995073891626, 0.47893030794165314, 0.023399014778325122, 0.12317666126418152], [0.5292487684729064, 0.45097244732576985, 0.035098522167487683, 0.10453808752025932], [0.6154556650246306, 0.446515397082658, 0.05357142857142857, 0.08914100486223663], [0.6764162561576355, 0.49635332252836306, 0.05110837438423645, 0.11102106969205834], [0.5147783251231527, 0.4639384116693679, 0.0480295566502463, 0.09157212317666126], [0.6773399014778325, 0.4035656401944895, 0.03201970443349754, 0.07293354943273905], [0.5594211822660099, 0.3658833063209076, 0.020320197044334975, 0.07374392220421394]]",0
camcourt1_1513716134635_0.png,"[[0.7804802955665024, 0.49513776337115073, 0.03633004926108374, 0.12641815235008103], [0.7536945812807881, 0.4813614262560778, 0.03571428571428571, 0.12317666126418152], [0.5686576354679803, 0.506482982171799, 0.04864532019704434, 0.12641815235008103], [0.48799261083743845, 0.40964343598055103, 0.05603448275862069, 0.08346839546191248], [0.5073891625615764, 0.4282820097244733, 0.022167487684729065, 0.08670988654781199], [0.4005541871921182, 0.46717990275526744, 0.0708128078817734, 0.10291734197730956], [0.6185344827586207, 0.4979740680713128, 0.04125615763546798, 0.11912479740680713], [0.4085591133004926, 0.47042139384116693, 0.02647783251231527, 0.12074554294975688], [0.5163177339901478, 0.4007293354943274, 0.022783251231527094, 0.08995137763371151], [0.5292487684729064, 0.43881685575364665, 0.02894088669950739, 0.14019448946515398], [0.5766625615763546, 0.61709886547812, 0.033866995073891626, 0.15316045380875204], [0.6394704433497537, 0.40964343598055103, 0.025246305418719212, 0.08670988654781199], [0.1810344827586207, 0.45786061588330634, 0.01847290640394089, 0.10372771474878444], [0.6736453201970444, 0.37560777957860614, 0.01847290640394089, 0.08670988654781199], [0.5455665024630542, 0.3687196110210697, 0.02586206896551724, 0.06645056726094004]]",0
camcourt2_1513716134635_0.png,"[[0.7164408866995073, 0.3772285251215559, 0.022783251231527094, 0.08184764991896272]]",0
camcourt1_1513364699307_0.png,"[[0.4987785016286645, 0.4259980525803311, 0.02280130293159609, 0.06523855890944498], [0.5264657980456026, 0.38924050632911394, 0.02687296416938111, 0.06572541382667965], [0.5164902280130294, 0.4488802336903603, 0.025651465798045604, 0.0827653359298929], [0.6001628664495114, 0.39849074975657256, 0.019543973941368076, 0.06962025316455696], [0.4546009771986971, 0.4408471275559883, 0.035423452768729644, 0.06962025316455696], [0.4763843648208469, 0.4072541382667965, 0.04804560260586319, 0.11148977604673807], [0.494299674267101, 0.39727361246348586, 0.021986970684039087, 0.07205452775073028], [0.5769543973941368, 0.38364167478091526, 0.021172638436482084, 0.062317429406037], [0.6797638436482085, 0.499269717624148, 0.02809446254071661, 0.0881207400194742], [0.34303745928338764, 0.5370009737098345, 0.03460912052117264, 0.10418695228821812], [0.6748778501628665, 0.6056475170399221, 0.030537459283387622, 0.11100292112950341], [0.439128664495114, 0.5910418695228822, 0.035423452768729644, 0.11587147030185005], [0.6881107491856677, 0.376095423563778, 0.01710097719869707, 0.06864654333008763]]",0
camcourt2_1513364699307_0.png,"[[0.6070846905537459, 0.627555988315482, 0.026058631921824105, 0.11295034079844206]]",0
camcourt1_1513364979580_0.png,"[[0.806799674267101, 0.5934761441090555, 0.0728827361563518, 0.11002921129503408], [0.7839983713355049, 0.44182083739045763, 0.025651465798045604, 0.09591041869522882], [0.6803745928338762, 0.44182083739045763, 0.028501628664495113, 0.08519961051606621], [0.7571254071661238, 0.42210321324245376, 0.0248371335504886, 0.06621226874391431], [0.806799674267101, 0.4688412852969815, 0.03216612377850163, 0.0934761441090555], [0.6995114006514658, 0.5384615384615384, 0.046416938110749185, 0.1002921129503408], [0.4639657980456026, 0.6022395326192794, 0.03460912052117264, 0.12171372930866602], [0.7115228013029316, 0.3795034079844206, 0.031351791530944625, 0.06475170399221032], [0.991042345276873, 0.4148003894839338, 0.017915309446254073, 0.06815968841285297]]",0
camcourt2_1513364979580_0.png,"[[0.9706840390879479, 0.622444011684518, 0.05863192182410423, 0.08227848101265822], [0.8267508143322475, 0.4079844206426485, 0.035423452768729644, 0.06815968841285297], [0.8597312703583062, 0.5017039922103214, 0.04275244299674267, 0.09104186952288218], [0.6107491856677525, 0.5068159688412853, 0.03664495114006515, 0.08958130477117819], [0.8507736156351792, 0.46665043816942553, 0.05822475570032573, 0.07838364167478092], [0.7005293159609121, 0.3950827653359299, 0.02728013029315961, 0.06377799415774099], [0.5822475570032574, 0.629746835443038, 0.03013029315960912, 0.1056475170399221]]",0
camcourt1_1513365259606_0.png,"[[0.5832654723127035, 0.6019961051606622, 0.026465798045602607, 0.11830574488802337]]",0
camcourt2_1513365259606_0.png,"[[0.6820032573289903, 0.562317429406037, 0.04234527687296417, 0.0759493670886076], [0.5525244299674267, 0.5584225900681596, 0.050488599348534204, 0.0866601752677702], [0.48921009771986973, 0.5063291139240507, 0.05822475570032573, 0.0798442064264849], [0.5337947882736156, 0.45837390457643623, 0.03175895765472313, 0.06962025316455696], [0.636400651465798, 0.45204479065238556, 0.028501628664495113, 0.08325219084712755], [0.7155944625407166, 0.4408471275559883, 0.024022801302931596, 0.0813047711781889], [0.3127035830618892, 0.5017039922103214, 0.018729641693811076, 0.08033106134371958], [0.6681596091205212, 0.5937195715676729, 0.03908794788273615, 0.09785783836416748], [0.6105456026058632, 0.573271665043817, 0.03623778501628665, 0.09396299902629017], [0.5918159609120521, 0.6567672833495618, 0.03623778501628665, 0.10905550146056475], [0.6451547231270358, 0.3958130477117819, 0.01750814332247557, 0.06329113924050633], [0.8004885993485342, 0.631937682570594, 0.03013029315960912, 0.12366114897760468], [0.6174674267100977, 0.46153846153846156, 0.024022801302931596, 0.07887049659201557], [0.4560260586319218, 0.5131450827653359, 0.04478827361563518, 0.08471275559883155], [0.6530944625407166, 0.6713729308666018, 0.043973941368078175, 0.04186952288218111], [0.625, 0.6606621226874392, 0.03664495114006515, 0.05160662122687439]]",0
camcourt1_1513365539528_0.png,"[[0.5396986970684039, 0.5942064264849075, 0.026465798045602607, 0.11830574488802337]]",0
camcourt2_1513365539528_0.png,"[[0.5625, 0.46397273612463485, 0.028908794788273615, 0.08471275559883155], [0.699714983713355, 0.4861246348588121, 0.029723127035830618, 0.07935735150925025], [0.5871335504885994, 0.3941090555014606, 0.019543973941368076, 0.06280428432327166], [0.5028501628664495, 0.4345180136319377, 0.03175895765472313, 0.06962025316455696], [0.4735342019543974, 0.4681110029211295, 0.03420195439739414, 0.07059396299902629], [0.6345684039087948, 0.4763875365141188, 0.05822475570032573, 0.07448880233690361], [0.6070846905537459, 0.44571567672833495, 0.021986970684039087, 0.06572541382667965], [0.5413273615635179, 0.4535053554040896, 0.03216612377850163, 0.07546251217137293], [0.5386807817589576, 0.40530671859785783, 0.026058631921824105, 0.04138266796494645], [0.48697068403908794, 0.4778481012658228, 0.033387622149837134, 0.07838364167478092], [0.49043159609120524, 0.6265822784810127, 0.03216612377850163, 0.09834469328140215], [0.48921009771986973, 0.5993184031158715, 0.03298045602605863, 0.10418695228821812], [0.7200732899022801, 0.39995131450827653, 0.019951140065146578, 0.06669912366114898], [0.4535830618892508, 0.4111489776046738, 0.018729641693811076, 0.05598831548198637]]",0
camcourt1_1513366099281_0.png,"[[0.5148615635179153, 0.48149951314508277, 0.020765472312703582, 0.0934761441090555], [0.5083469055374593, 0.43938656280428434, 0.020765472312703582, 0.06962025316455696], [0.49653908794788276, 0.4612950340798442, 0.041938110749185666, 0.09006815968841285], [0.5360342019543974, 0.5287244401168452, 0.050895765472312705, 0.10516066212268745], [0.564942996742671, 0.4488802336903603, 0.024022801302931596, 0.0691333982473223], [0.6978827361563518, 0.42575462512171375, 0.030944625407166124, 0.08519961051606621], [0.6329397394136808, 0.3843719571567673, 0.019951140065146578, 0.048198636806231744], [0.6311074918566775, 0.4342745861733204, 0.026058631921824105, 0.08568646543330087], [0.5875407166123778, 0.3960564751703992, 0.02687296416938111, 0.06475170399221032], [0.5547638436482085, 0.4206426484907498, 0.041938110749185666, 0.07010710808179163], [0.45337947882736157, 0.5978578383641675, 0.035423452768729644, 0.11781888997078871], [0.4570439739413681, 0.5628042843232717, 0.02809446254071661, 0.09737098344693282], [0.7255700325732899, 0.3843719571567673, 0.021986970684039087, 0.06962025316455696]]",0
camcourt2_1513366099281_0.png,"[[0.6441368078175895, 0.618792599805258, 0.026058631921824105, 0.08081791626095423], [0.6539087947882736, 0.6665043816942551, 0.04560260586319218, 0.05258033106134372]]",0
camcourt1_1513366659138_0.png,"[[0.5954804560260586, 0.3928919182083739, 0.020765472312703582, 0.06037000973709834], [0.7972312703583062, 0.48125608568646544, 0.028501628664495113, 0.0813047711781889], [0.6748778501628665, 0.47054527750730285, 0.03868078175895766, 0.09688412852969815], [0.3921009771986971, 0.5311587147030185, 0.02768729641693811, 0.10516066212268745], [0.3697068403908795, 0.46567672833495616, 0.02280130293159609, 0.08617332035053554], [0.42894951140065146, 0.4578870496592016, 0.02728013029315961, 0.08519961051606621], [0.45134364820846906, 0.49050632911392406, 0.039495114006514655, 0.08909444985394352], [0.6166530944625407, 0.4625121713729309, 0.037866449511400654, 0.06815968841285297], [0.7310667752442996, 0.4698149951314508, 0.03216612377850163, 0.07400194741966894], [0.5063110749185668, 0.5944498539435248, 0.030537459283387622, 0.10808179162609542], [0.3967833876221498, 0.39703018500486853, 0.019136807817589578, 0.06572541382667965], [0.8485342019543974, 0.4060370009737098, 0.02687296416938111, 0.07400194741966894], [0.5979234527687296, 0.41017526777020447, 0.030537459283387622, 0.06572541382667965]]",0
camcourt2_1513366659138_0.png,"[[0.6050488599348535, 0.6346153846153846, 0.029315960912052116, 0.11051606621226874]]",0
camcourt1_1513367778787_0.png,"[[0.8151465798045603, 0.512414800389484, 0.050488599348534204, 0.09688412852969815], [0.677728013029316, 0.4664070107108082, 0.029723127035830618, 0.0827653359298929], [0.5498778501628665, 0.5942064264849075, 0.029723127035830618, 0.12025316455696203], [0.7469462540716613, 0.39727361246348586, 0.02728013029315961, 0.0691333982473223], [0.7616042345276873, 0.47979552093476147, 0.04275244299674267, 0.06962025316455696]]",0
camcourt2_1513367778787_0.png,"[[0.9786237785016286, 0.5311587147030185, 0.04275244299674267, 0.10126582278481013], [0.47170195439739415, 0.40457643622200584, 0.028908794788273615, 0.062317429406037], [0.555171009771987, 0.6148977604673808, 0.04275244299674267, 0.10321324245374879], [0.3925081433224756, 0.5988315481986368, 0.03745928338762215, 0.09639727361246349], [0.7076547231270358, 0.5099805258033107, 0.04723127035830619, 0.09785783836416748], [0.4867671009771987, 0.563047711781889, 0.028908794788273615, 0.10370009737098344], [0.7153908794788274, 0.40822784810126583, 0.026058631921824105, 0.07059396299902629], [0.4635586319218241, 0.5416260954235638, 0.020765472312703582, 0.09980525803310614], [0.6630700325732899, 0.42112950340798444, 0.03705211726384365, 0.06621226874391431], [0.6875, 0.49415774099318405, 0.044381107491856676, 0.08958130477117819]]",0
camcourt1_1513368058800_0.png,"[[0.5614820846905537, 0.5951801363193768, 0.03257328990228013, 0.11830574488802337]]",0
camcourt2_1513368058800_0.png,"[[0.4206026058631922, 0.428919182083739, 0.021172638436482084, 0.06718597857838364], [0.36767100977198697, 0.5976144109055501, 0.03013029315960912, 0.09980525803310614], [0.5044788273615635, 0.6039435248296008, 0.030944625407166124, 0.1056475170399221], [0.7941775244299675, 0.4079844206426485, 0.024022801302931596, 0.07205452775073028], [0.46986970684039087, 0.5642648490749756, 0.041530944625407164, 0.10418695228821812], [0.44788273615635177, 0.4664070107108082, 0.021986970684039087, 0.07789678675754626], [0.5726791530944625, 0.40481986368062317, 0.020765472312703582, 0.04040895813047712], [0.5840798045602605, 0.4255111976630964, 0.018322475570032574, 0.0759493670886076], [0.7650651465798045, 0.4690847127555988, 0.024429967426710098, 0.07643622200584226], [0.47109120521172637, 0.4578870496592016, 0.03664495114006515, 0.07740993184031159], [0.48941368078175895, 0.5202044790652386, 0.03175895765472313, 0.10077896786757547], [0.558428338762215, 0.4223466407010711, 0.029723127035830618, 0.057935735150925025], [0.5775651465798045, 0.4388997078870497, 0.04763843648208469, 0.07740993184031159], [0.691571661237785, 0.4695715676728335, 0.041938110749185666, 0.07351509250243428]]",0
camcourt1_1513368339229_0.png,"[[0.6946254071661238, 0.3785296981499513, 0.038273615635179156, 0.05988315481986368], [0.38640065146579805, 0.41553067185978576, 0.018729641693811076, 0.07546251217137293], [0.43281758957654726, 0.5757059396299903, 0.041530944625407164, 0.11441090555014606], [0.6382328990228013, 0.6012658227848101, 0.039495114006514655, 0.11002921129503408], [0.5315553745928339, 0.4578870496592016, 0.019136807817589578, 0.06669912366114898], [0.5295195439739414, 0.45472249269717624, 0.02728013029315961, 0.08373904576436222], [0.5421416938110749, 0.40287244401168454, 0.025651465798045604, 0.07546251217137293], [0.6359934853420195, 0.40165530671859784, 0.021172638436482084, 0.07010710808179163], [0.676099348534202, 0.4345180136319377, 0.029723127035830618, 0.08033106134371958], [0.5217833876221498, 0.48222979552093476, 0.02728013029315961, 0.09688412852969815], [0.61685667752443, 0.4040895813047712, 0.019543973941368076, 0.07887049659201557], [0.5580211726384365, 0.3714703018500487, 0.0248371335504886, 0.05842259006815969], [0.563314332247557, 0.5031645569620253, 0.04356677524429967, 0.0988315481986368], [0.7756514657980456, 0.4371957156767283, 0.02687296416938111, 0.07789678675754626]]",0
camcourt2_1513368339229_0.png,"[[0.6445439739413681, 0.6609055501460565, 0.028501628664495113, 0.05598831548198637]]",0
camcourt2_1513369179632_0.png,"[[0.6443403908794788, 0.4040895813047712, 0.025651465798045604, 0.06815968841285297], [0.42630293159609123, 0.572541382667965, 0.02768729641693811, 0.07887049659201557], [0.6968648208469055, 0.4802823758519961, 0.02809446254071661, 0.09298928919182084], [0.6015879478827362, 0.4778481012658228, 0.0248371335504886, 0.08909444985394352], [0.6545195439739414, 0.443524829600779, 0.021579804560260585, 0.0691333982473223], [0.6121742671009772, 0.41845180136319376, 0.019136807817589578, 0.06962025316455696], [0.47455211726384366, 0.5150925024342746, 0.020765472312703582, 0.09250243427458617], [0.738599348534202, 0.437682570593963, 0.029315960912052116, 0.07108081791626096], [0.6612377850162866, 0.4827166504381694, 0.02687296416938111, 0.09104186952288218], [0.7282166123778502, 0.4810126582278481, 0.039495114006514655, 0.0827653359298929], [0.5946661237785016, 0.615141187925998, 0.033794788273615636, 0.10759493670886076], [0.7693403908794788, 0.4026290165530672, 0.02239413680781759, 0.06523855890944498], [0.4395358306188925, 0.6214703018500487, 0.035423452768729644, 0.10467380720545277], [0.4541938110749186, 0.4140701071080818, 0.021579804560260585, 0.05501460564751704]]",0
camcourt1_1513370019281_0.png,"[[0.4987785016286645, 0.4488802336903603, 0.04234527687296417, 0.07010710808179163], [0.5822475570032574, 0.39556962025316456, 0.023615635179153095, 0.07351509250243428], [0.7355456026058632, 0.4150438169425511, 0.029723127035830618, 0.08033106134371958], [0.6219462540716613, 0.45228821811100295, 0.037866449511400654, 0.06815968841285297], [0.43078175895765475, 0.49148003894839337, 0.025244299674267102, 0.08519961051606621], [0.4995928338762215, 0.48296007789678674, 0.03908794788273615, 0.09444985394352483], [0.37805374592833874, 0.5345666991236612, 0.03460912052117264, 0.10418695228821812], [0.5932410423452769, 0.38339824732229794, 0.018729641693811076, 0.07351509250243428], [0.8082247557003257, 0.434031158714703, 0.024429967426710098, 0.08325219084712755], [0.5120114006514658, 0.5881207400194742, 0.03705211726384365, 0.11684518013631938], [0.6178745928338762, 0.5778967867575463, 0.035423452768729644, 0.10905550146056475], [0.5716612377850163, 0.42502434274586176, 0.04560260586319218, 0.05939629990262902], [0.6864820846905537, 0.37098344693281404, 0.018729641693811076, 0.06523855890944498], [0.32471498371335505, 0.44206426484907496, 0.015879478827361564, 0.07692307692307693]]",0
camcourt2_1513370019281_0.png,"[[0.9979641693811075, 0.4763875365141188, 0.004071661237785016, 0.046251217137293084]]",0
camcourt1_1526149123928_0.png,"[[0.45535714285714285, 0.6405996758508914, 0.04495073891625616, 0.146677471636953], [0.6339285714285714, 0.5413290113452188, 0.03633004926108374, 0.14910858995137763], [0.6231527093596059, 0.40640194489465153, 0.04064039408866995, 0.09805510534846029], [0.43103448275862066, 0.4574554294975689, 0.07142857142857142, 0.10453808752025932], [0.3426724137931034, 0.4931118314424635, 0.06588669950738917, 0.08508914100486224], [0.3669950738916256, 0.3926256077795786, 0.046798029556650245, 0.1094003241491086], [0.39685960591133007, 0.38492706645056723, 0.03263546798029557, 0.1085899513776337], [0.3842364532019704, 0.37560777957860614, 0.054187192118226604, 0.10777957860615883], [0.1893472906403941, 0.45259319286871963, 0.02647783251231527, 0.11588330632090761], [0.12561576354679804, 0.6130470016207455, 0.05788177339901478, 0.15316045380875204], [0.5858990147783252, 0.7893030794165316, 0.05603448275862069, 0.15883306320907617], [0.6548645320197044, 0.31361426256077796, 0.019088669950738917, 0.09724473257698542], [0.7860221674876847, 0.3914100486223663, 0.019088669950738917, 0.1085899513776337]]",0
camcourt1_1513021743362_0.png,"[[0.5321061643835616, 0.4677511415525114, 0.045376712328767124, 0.12271689497716895], [0.4717465753424658, 0.6835045662100456, 0.03767123287671233, 0.14440639269406394], [0.5535102739726028, 0.3944063926940639, 0.029965753424657533, 0.11301369863013698], [0.4276541095890411, 0.5761986301369864, 0.03767123287671233, 0.1386986301369863], [0.4526969178082192, 0.4757420091324201, 0.04323630136986301, 0.1204337899543379], [0.4456335616438356, 0.6247146118721462, 0.05736301369863014, 0.1603881278538813], [0.6391267123287672, 0.5176940639269406, 0.04366438356164384, 0.13812785388127855], [0.5898972602739726, 0.5102739726027398, 0.032534246575342464, 0.13356164383561644], [0.681292808219178, 0.351027397260274, 0.048373287671232876, 0.09246575342465753], [0.832833904109589, 0.4195205479452055, 0.05607876712328767, 0.09360730593607305], [0.6363441780821918, 0.3233447488584475, 0.03125, 0.09075342465753425], [0.925513698630137, 0.3715753424657534, 0.025684931506849314, 0.1004566210045662], [0.8842037671232876, 0.4200913242009132, 0.03125, 0.1050228310502283]]",0
camcourt2_1513021743362_0.png,"[[0.647902397260274, 0.3110730593607306, 0.023544520547945206, 0.091324200913242], [0.927654109589041, 0.3655821917808219, 0.026541095890410957, 0.10102739726027397]]",0
camcourt1_1513022103206_0.png,"[[0.8476027397260274, 0.5091324200913242, 0.08304794520547945, 0.1050228310502283], [0.7549229452054794, 0.3769977168949772, 0.054366438356164386, 0.0976027397260274], [0.7857448630136986, 0.476027397260274, 0.056934931506849314, 0.10844748858447488], [0.6376284246575342, 0.3227739726027397, 0.03210616438356165, 0.09646118721461187]]",0
camcourt2_1513022103206_0.png,"[[0.974529109589041, 0.5202625570776256, 0.05094178082191781, 0.0976027397260274], [0.6254280821917808, 0.3498858447488584, 0.04195205479452055, 0.09931506849315068], [0.7298801369863014, 0.4717465753424658, 0.04280821917808219, 0.14554794520547945], [0.717679794520548, 0.3467465753424658, 0.03638698630136986, 0.08047945205479452], [0.5233304794520548, 0.3767123287671233, 0.03553082191780822, 0.1232876712328767], [0.2585616438356164, 0.5930365296803652, 0.04794520547945205, 0.14726027397260275], [0.5252568493150684, 0.4001141552511416, 0.031678082191780824, 0.12100456621004566], [0.5573630136986302, 0.6723744292237442, 0.05650684931506849, 0.158675799086758], [0.5625, 0.4723173515981735, 0.031678082191780824, 0.1295662100456621], [0.3071489726027397, 0.5088470319634704, 0.04922945205479452, 0.1341324200913242], [0.641695205479452, 0.2871004566210046, 0.030821917808219176, 0.07876712328767123]]",0
camcourt1_1513022463024_0.png,"[[0.6875, 0.6529680365296804, 0.08476027397260275, 0.1643835616438356], [0.2562071917808219, 0.5156963470319634, 0.03981164383561644, 0.0930365296803653], [0.4372859589041096, 0.3230593607305936, 0.03553082191780822, 0.10159817351598173], [0.6556078767123288, 0.3772831050228311, 0.02696917808219178, 0.08904109589041095], [0.4118150684931507, 0.5028538812785388, 0.04366438356164384, 0.12899543378995434], [0.6134417808219178, 0.4377853881278539, 0.028253424657534245, 0.11301369863013698], [0.617722602739726, 0.6138698630136986, 0.07705479452054795, 0.13527397260273974], [0.4282962328767123, 0.3964041095890411, 0.03809931506849315, 0.1113013698630137], [0.0954623287671233, 0.5222602739726028, 0.02226027397260274, 0.11757990867579908], [0.3814212328767123, 0.4771689497716895, 0.059931506849315065, 0.1141552511415525], [0.690068493150685, 0.7343036529680366, 0.0410958904109589, 0.15468036529680365], [0.5898972602739726, 0.3313356164383562, 0.03339041095890411, 0.09874429223744292], [0.4417808219178082, 0.5151255707762558, 0.0684931506849315, 0.09417808219178082], [0.5475171232876712, 0.3107876712328767, 0.02910958904109589, 0.09075342465753425]]",0
camcourt2_1513022463024_0.png,"[[0.6665239726027398, 0.3142123287671233, 0.021404109589041095, 0.08961187214611872], [0.6862157534246576, 0.3085045662100457, 0.02910958904109589, 0.0702054794520548]]",0
camcourt1_1513023903804_0.png,"[[0.6875, 0.334189497716895, 0.02226027397260274, 0.09189497716894977]]",0
camcourt2_1513023903804_0.png,"[[0.3422517123287671, 0.4055365296803653, 0.04580479452054795, 0.11700913242009132], [0.5492294520547946, 0.6506849315068494, 0.05051369863013699, 0.14726027397260275], [0.5883989726027398, 0.2990867579908676, 0.030393835616438356, 0.11073059360730593], [0.6091609589041096, 0.300513698630137, 0.02054794520547945, 0.09075342465753425], [0.1273544520547945, 0.4406392694063927, 0.019263698630136987, 0.11757990867579908], [0.2938784246575342, 0.5165525114155252, 0.055222602739726026, 0.136986301369863], [0.7033390410958904, 0.4232305936073059, 0.0410958904109589, 0.11015981735159817], [0.4133133561643836, 0.2862442922374429, 0.04238013698630137, 0.08047945205479452], [0.4165239726027397, 0.4688926940639269, 0.03595890410958904, 0.1204337899543379], [0.5408818493150684, 0.4063926940639269, 0.03981164383561644, 0.10388127853881278], [0.2994434931506849, 0.4997146118721461, 0.03125, 0.13184931506849315], [0.3339041095890411, 0.3807077625570776, 0.0410958904109589, 0.12442922374429223], [0.3448202054794521, 0.4503424657534247, 0.06035958904109589, 0.12100456621004566], [0.3929794520547945, 0.2973744292237443, 0.02910958904109589, 0.09474885844748858]]",0
camcourt1_1513026063427_0.png,"[[0.7238869863013698, 0.3387557077625571, 0.021404109589041095, 0.0930365296803653]]",0
camcourt2_1513026063427_0.png,"[[0.4424229452054795, 0.4660388127853881, 0.06035958904109589, 0.12385844748858447], [0.4503424657534247, 0.6207191780821918, 0.04708904109589041, 0.1386986301369863], [0.6179366438356164, 0.4634703196347032, 0.04409246575342466, 0.15296803652968036], [0.6100171232876712, 0.3727168949771689, 0.028253424657534245, 0.10159817351598173], [0.4229452054794521, 0.3675799086757991, 0.02910958904109589, 0.09931506849315068], [0.4096746575342466, 0.449486301369863, 0.05051369863013699, 0.10901826484018265], [0.383347602739726, 0.5470890410958904, 0.034674657534246575, 0.12728310502283105], [0.3125, 0.646689497716895, 0.039383561643835614, 0.12442922374429223], [0.6232876712328768, 0.2993721461187215, 0.032534246575342464, 0.08732876712328767], [0.7752568493150684, 0.3655821917808219, 0.030821917808219176, 0.1021689497716895], [0.4957191780821918, 0.3187785388127854, 0.029965753424657533, 0.08961187214611872], [0.6508989726027398, 0.4426369863013699, 0.0449486301369863, 0.16381278538812785], [0.6883561643835616, 0.3787100456621005, 0.032534246575342464, 0.09988584474885845], [0.2686215753424658, 0.3344748858447489, 0.030393835616438356, 0.09474885844748858]]",0
camcourt1_1513026423661_0.png,"[[0.6134417808219178, 0.4394977168949772, 0.03424657534246575, 0.12214611872146118], [0.6964897260273972, 0.425513698630137, 0.0547945205479452, 0.11358447488584475], [0.2594178082191781, 0.6289954337899544, 0.04965753424657534, 0.1324200913242009], [0.598458904109589, 0.5319634703196348, 0.0351027397260274, 0.13470319634703196], [0.3737157534246575, 0.5764840182648402, 0.04366438356164384, 0.12214611872146118], [0.5571489726027398, 0.3984018264840183, 0.03724315068493151, 0.11187214611872145], [0.5747003424657534, 0.5134132420091324, 0.0449486301369863, 0.12157534246575342], [0.7532106164383562, 0.3935502283105023, 0.05607876712328767, 0.1067351598173516], [0.6399828767123288, 0.33162100456621, 0.023116438356164382, 0.0958904109589041], [0.1172945205479452, 0.509703196347032, 0.031678082191780824, 0.11187214611872145], [0.5776969178082192, 0.3164954337899543, 0.02696917808219178, 0.08618721461187215]]",0
